Country,UniversityName,Founded,InstitutionType,state,City,Email,Website,Ranking,CourseType,ApplicationFees,ApplicationFeesWaiver,CostOfLiving,AverageFees,PopularCategories,AdmissionRequirement,OfferTAT,PaymentMethod,Amount,Percentage,EligibilityForCommission,Currency,PaymentTAT,Tax,CommissionPaidOn,InTake,About,Campus
UK,INTO University Partnerships,2005,Private,[England],[London],info@into.uk.com,into.uk.com,31-40 QS ranking,"UG,PG",Varies by partner university,Varies by partner university,"10,000-14,000","6,500-51,360","Pathway programs, English Language","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",Varies by program,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","INTO University Partnerships and Kaplan provide pathway programs and English language support for international students, partnering with various universities to offer preparatory courses that bridge the gap to higher education.",Varies,
UK,King's College London,1829,Public,[London],[London],admissions@kcl.ac.uk,kcl.ac.uk,151-200 QS ranking,"UG,PG",£20-£30,Sometimes available,"7,000-10,000","10,000-38,000","Law, Medicine, Social Sciences","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","King’s College London, founded in 1829, is one of the oldest and most prestigious universities in the UK. It offers a wide range of programs, particularly in law, medicine, and social sciences, known for its research excellence and global impact.","Strand Campus, Waterloo Campus, Denmark Hill Campus, St Thomas' Campus",
UK,University of Liverpool,1881,Public,[North West],[Liverpool],admissions@liverpool.ac.uk,liverpool.ac.uk,801-1000 QS ranking,"UG,PG",£20-£30,Sometimes available,"7,000-10,000","10,000-38,000","Medicine, Engineering, Business","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Liverpool, established in 1881, is recognized for its research strengths and global reach. It provides a diverse range of programs in fields such as medicine, engineering, and business, with a strong emphasis on research and academic excellence.","Main Campus, Leahurst Campus",
UK,University of Northampton,1975,Public,[East Midlands],[Northampton],admissions@northampton.ac.uk,northampton.ac.uk,801-1000 QS ranking,"UG,PG",£20-£30,Occasionally,"7,000-10,000","10,000 - 38,000","Business, Health, Arts","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Northampton, founded in 2005, focuses on practical experience and employability. It offers programs in business, health, and arts, with a commitment to providing students with relevant skills and industry connections.","Park Campus, Waterside Campus",
UK,Queen Margaret University,1875,Public,[Scotland],[Edinburgh],admissions@qmu.ac.uk,qmu.ac.uk,801-1000 QS ranking,"UG,PG",£20-£25,Sometimes available,"7,000-10,000","10,000 - 38,000","Health, Business, Social Sciences","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Queen Margaret University, established in 1875, is known for its focus on health, business, and social sciences. It provides a supportive learning environment with a strong emphasis on practical skills and professional development",Edinburgh,
UK,Imperial College London,1907,Public,[England],[London],admissions@imperial.ac.uk,www.imperial.ac.uk,"QS ranking-6,UK ranking-12","Undergraduate, Postgraduate",£80-120,Available,"£15,000-20,000","£28,000-38,000","Science, Technology, Engineering, Medicine","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Imperial College London is a public research university specializing in science, engineering, medicine, and business. It's ranked among the top universities globally and is known for its academic excellence and innovative research.",Urban,
UK,University of Warwick,1965,Public,[England],[Coventry],admissions@warwick.ac.uk,warwick.ac.uk,"QS ranking-69,Uk ranking-10","Undergraduate, Postgraduate",£20-50,Available,"£10,000-15,000","£18,000-25,000","Business, Economics, Law","UG: IELTS (6.0-7.0) & PG: IELTS (6.0-7.0), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Warwick is a public research university renowned for its academic excellence, research, and business collaborations. It's ranked among the top universities in the UK and globally, offering a wide range of undergraduate and postgraduate programs.",Suburban,
UK,University of Southampton,1952,Public,[England],[Southampton],admissions@soton.ac.uk,www.southampton.ac.uk,QS ranking-80,"Undergraduate, Postgraduate",£20-50,Available,"£10,000-15,000","£18,000-25,000","Engineering, Business, Law","UG: IELTS (6.0-7.0) & PG: IELTS (6.0-7.0), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Southampton is a public research university recognized for its academic excellence, innovative research, and strong industry connections. It offers a wide range of programs in fields like engineering, humanities, and social sciences.",Urban,
UK,University of Bristol,1876,Public,[England],[Bristol],admissions@bristol.ac.uk,www.bristol.ac.uk,QS ranking-54,"Undergraduate, Postgraduate",£20-50,Available,"£10,000-15,000","£18,000-25,000","Arts, Humanities, Science","UG: IELTS (6.0-7.0) & PG: IELTS (6.0-7.0), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Bristol is a public research university known for its academic excellence, research, and cultural diversity. It offers a wide range of programs in fields like arts, humanities, social sciences, and science.",Urban,
UK,University of St Andrews,1413,Public,[Scotland],[St Andrews],admissions@st-andrews.ac.uk,www.st-andrews.ac.uk,"QS ranking-193,Uk ranking-16","Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£16,000-22,000","Arts, Humanities, Science","UG: IELTS (6.0-7.0) & PG: IELTS (6.0-7.0), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of St Andrews is Scotland's oldest university, founded in 1413. It's recognized for its academic excellence, research, and stunning campus. It offers programs in arts, humanities, social sciences, and science.",Small town,
UK,University of Central Lancashire,1828,Public,[England],[Preston],enquiries@uclan.ac.uk,www.uclan.ac.uk,"QS ranking-901-950,UK ranking-","Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Business, Health, Arts","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Central Lancashire is a public university offering a wide range of undergraduate and postgraduate programs. It's known for its academic excellence, research, and strong industry connections.",Urban,
UK,University of Bradford,1966,Public,[England],[Bradford],admissions@bradford.ac.uk,www.bradford.ac.uk,QS ranking-531,"Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Business, Engineering, Health","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Bradford is a public university recognized for its academic excellence, research, and cultural diversity. It offers programs in fields like business, engineering, healthcare, and social sciences.",Urban,
UK,Glasgow Caledonian University,1993,Public,[Scotland],[Glasgow],enquiries@gcu.ac.uk,www.gcu.ac.uk,"QS rank-601,UK rank-40","Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Business, Health, Science","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Glasgow Caledonian University is a public university offering programs in fields like business, engineering, healthcare, and social sciences. It's known for its academic excellence, research, and strong industry connections.",Urban,
UK,University of Salford,1896,Public,[England],[Salford],enquiries@salford.ac.uk,www.salford.ac.uk,"QS ranking-801,UK ranking-85","Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Business, Health, Science","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Salford is a public university recognized for its academic excellence, research, and strong industry connections. It offers programs in fields like business, engineering, healthcare, and social sciences.",Urban,
UK,University of Derby,1992,Public,[England],[Derby],admissions@derby.ac.uk,www.derby.ac.uk,"QS ranking-1001,Uk ranking-48","Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Business, Education, Health","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Derby is a public university offering a wide range of undergraduate and postgraduate programs. It's known for its academic excellence, research, and strong industry connections.",Urban,
UK,University of Westminster,1838,Public,[England],[London],admissions@westminster.ac.uk,www.westminster.ac.uk,"QS ranking-711,UK ranking-68","Undergraduate, Postgraduate",£20-50,Available,"£12,000-18,000","£18,000-25,000","Business, Law, Media","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Westminster is a public university recognized for its academic excellence, research, and cultural diversity. It offers programs in fields like business, engineering, humanities, and social sciences.",Urban,
UK,Robert Gordon University,1992,Public,[England],[Aberdeen],admissions@rgu.ac.uk,www.rgu.ac.uk,QS ranking-801,"Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Business, Engineering, Health","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Robert Gordon University is a public university offering programs in fields like business, engineering, healthcare, and social sciences. It's known for its academic excellence, research, and strong industry connections.",Urban,
UK,University of Stirling,1967,Public,[Scotland],[Stirling],admissions@stir.ac.uk,www.stir.ac.uk,"QS ranking-431,UK ranking-59","Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Business, Education, Health","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Stirling is a public university recognized for its academic excellence, research, and stunning campus. It offers programs in fields like arts, humanities, social sciences, and science.",Small town,
UK,Cranfield University,1946,Public,[England],[Cranfield],admissions@cranfield.ac.uk,www.cranfield.ac.uk,"World ranking-761,UK ranking-8",Postgraduate,£20-50,Available,"£12,000-18,000","£20,000-25,000","Business, Engineering, Management","PG: IELTS (6.0-7.0), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Cranfield University is a postgraduate-only university specializing in science, technology, engineering, and management. It's known for its academic excellence, research, and strong industry connections.",Rural,
UK,University of Cumbria,2007,Public,[England],[Carlisle],enquirycentre@cumbria.ac.uk,www.cumbria.ac.uk,"QS ranking-601,UK ranking-123","Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Education, Health, Arts","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Cumbria is a public university offering programs in fields like business, education, healthcare, and social sciences. It's known for its academic excellence, research, and stunning campus.",Rural,
UK,University of Edge Hill,1885,Public,[England],[Ormskirk],enquiries@edgehill.ac.uk,www.edgehill.ac.uk,QS ranking-1001-1200,"Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Education, Health, Arts","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Edge Hill is a public university offering a wide range of undergraduate and postgraduate programs. It's known for its academic excellence, research, and strong industry connections.",Rural,
UK,University of Kent,1965,Public,[England],[Canterbury],admissions@kent.ac.uk,www.kent.ac.uk,"QS ranking-336,UK ranking-39","Undergraduate, Postgraduate",£20-50,Available,"£10,000-15,000","£18,000-25,000","Business, Law, Science","UG: IELTS (6.0-7.0) & PG: IELTS (6.0-7.0), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Kent is a public research university recognized for its academic excellence, research, and cultural diversity. It offers programs in fields like arts, humanities, social sciences, and science.",Rural,
UK,Regents University London,1984,Private,[England],[London],admissions@regents.ac.uk,www.regents.ac.uk,QS ranking-251-300,"Undergraduate, Postgraduate",£20-50,Available,"£15,000-20,000","£20,000-25,000","Business, Fashion, Film","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Regents University London is a private university offering programs in fields like business, fashion, and psychotherapy. It's known for its academic excellence, research, and cultural diversity.",Urban,
UK,Royal Agricultural University,1845,Public,[England],[Cirencester],admissions@rau.ac.uk,www.rau.ac.uk,"World ranking-2384,UK ranking-123","Undergraduate, Postgraduate",£20-50,Available,"£10,000-15,000","£18,000-25,000","Agriculture, Business, Environment","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The Royal Agricultural University is a public university specializing in agriculture, business, and rural studies. It's recognized for its academic excellence, research, and strong industry connections.",Rural,
UK,Staffordshire University,1992,Public,[England],[Stoke-on-Trent],enquiries@staffs.ac.uk,www.staffs.ac.uk,W,"Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Business, Education, Health","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Staffordshire University is a public university offering a wide range of undergraduate and postgraduate programs. It's known for its academic excellence, research, and strong industry connections.",Urban,
UK,University of Law,1962,Private,[England],[Multiple],admissions@law.ac.uk,www.law.ac.uk,140,"Undergraduate, Postgraduate",£20-50,Available,"£12,000-18,000","£20,000-25,000","Law, Business, Criminology","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Law is a private university specializing in law and business programs. It's recognized for its academic excellence, research, and strong industry connections.",Urban,
UK,University of Wales,1893,Public,[England],[Multiple],admissions@wales.ac.uk,www.wales.ac.uk,145,"Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Business, Education, Health","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Wales is a public university offering programs in fields like business, education, healthcare, and social sciences. It's known for its academic excellence, research, and stunning campus.",Urban,
UK,Wrexham University,1887,Public,[Wales],[Wrexham],enquiries@glyndwr.ac.uk,www.wrexham.ac.uk,150,"Undergraduate, Postgraduate",£20-50,Available,"£8,000-12,000","£14,000-20,000","Business, Education, Health","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Wrexham University, also known as Glyndwr University, is a public university offering programs in fields like business, engineering, healthcare, and social sciences. It's known for its academic excellence, research, and strong industry connections.",Urban,
UK,The Open University,1969,Public,[England],[Milton Keynes],enquiries@open.ac.uk,www.open.ac.uk,101,"Undergraduate, Postgraduate",£20-50,Available,"£15,000-20,000","£14,000-20,000","Business, Education, Health","UG: IELTS (5.5-6.5) & PG: IELTS (5.5-6.5), GMAT/GRE (for some programs)",2-4 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The Open University is a public distance-learning university offering a wide range of undergraduate and postgraduate programs. It's known for its flexibility, academic excellence, and research.",Distance learning,
UK,School of Oriental and African Studies London,1916,Public,[Greater London],[London],admissions@soas.ac.uk,www.soas.ac.uk,50,"Undergraduate, Postgraduate",£0 - £60,Available,"£11,000 - £13,000","£20,000 - £25,000","Arts, Humanities","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",4-6 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","SOAS University, located in London, is renowned for its focus on the study of Asia, Africa, and the Middle East. Established in 1916, it offers a diverse range of undergraduate and postgraduate programs. SOAS is known for its vibrant academic environment and international student body. The university's central location provides students with access to London’s cultural and professional opportunities. With a strong emphasis on research and a commitment to providing high-quality education, SOAS prepares students for careers in a globalized world. The university supports students through various financial aid programs and has a reputation for excellence in its specialized fields.",Main Campus,
UK,Sheffield Hallam University,1992,Public,[South Yorkshire],[Sheffield],info@shu.ac.uk,www.shu.ac.uk,61,"Undergraduate, Postgraduate",£0 - £50,Not available,"£10,000 - £12,000","£15,000 - £20,000","Engineering, Arts","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",6-8 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Sheffield Hallam University, based in Sheffield, UK, is known for its practical approach to education. Established in 1992, it offers a broad range of undergraduate and postgraduate courses. The university emphasizes employability and provides students with real-world experiences through placements and projects. With a commitment to inclusivity and support for international students, SHU is recognized for its research output and strong industry links. The vibrant city of Sheffield adds to the enriching student experience, offering cultural and recreational activities. Sheffield Hallam is dedicated to academic excellence and student success.",Main Campus,
UK,"St Mary’s University, Twickenham",1850,Public,[Greater London],[Twickenham],info@stmarys.ac.uk,www.stmarys.ac.uk,73,"Undergraduate, Postgraduate",£0 - £60,Available,"£11,000 - £13,000","£15,000 - £20,000","Education, Business","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",6-8 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","St Mary’s University, located in Twickenham, London, is known for its strong focus on education and business programs. Founded in 1850, it has a long history of providing quality education. The university offers a range of undergraduate and postgraduate courses, with a strong emphasis on personal development and academic achievement. Its location in London provides students with access to a diverse range of opportunities and cultural experiences. St Mary’s is committed to supporting students through financial aid and offers a supportive learning environment.",Main Campus,
UK,University of Strathclyde,1796,Public,[Scotland],[Glasgow],admissions@strath.ac.uk,www.strath.ac.uk,40,"Undergraduate, Postgraduate",£0 - £60,Not available,"£11,000 - £13,000","£18,000 - £25,000","Engineering, Business","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",4-6 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Strathclyde, located in Glasgow, Scotland, is known for its innovative research and strong industry connections. Established in 1796, it offers a wide range of undergraduate and postgraduate courses, with a focus on engineering, business, and social sciences. Strathclyde provides a dynamic learning environment and is dedicated to student success and employability. The university’s location in Glasgow offers students access to a vibrant city with a rich cultural heritage and numerous opportunities for personal and professional growth.",Main Campus,
UK,University of Westminster,1838,Public,[Greater London],[London],admissions@westminster.ac.uk,www.westminster.ac.uk,69,"Undergraduate, Postgraduate",£0 - £60,Not available,"£9,000 - £11,000","£15,000 - £20,000","Media, Business","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",6-8 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Westminster, located in London, is renowned for its diverse range of courses and strong focus on media and business. Founded in 1838, it offers a supportive and dynamic learning environment. The university’s central location in London provides students with ample opportunities for internships and professional development. Westminster is known for its research-led teaching and commitment to student success, offering a vibrant academic community and excellent facilities. The university is dedicated to preparing students for successful careers in their chosen fields.",Main Campus,
UK,Leeds Trinity University,1966,Public,[West Yorkshire],[Leeds],admissions@leedstrinity.ac.uk,www.leedstrinity.ac.uk,90,"Undergraduate, Postgraduate",£0 - £60,Not available,"£12,000 - £14,000","£20,000 - £25,000","Education, Social Sciences","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",6-8 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Leeds Trinity University, located in Leeds, UK, is known for its strong focus on education and social sciences. Established in 1966, it offers a range of undergraduate and postgraduate programs designed to enhance employability. The university emphasizes practical experience and provides a supportive learning environment. Leeds Trinity is committed to academic excellence and offers a vibrant campus life with numerous extracurricular opportunities. The university's location in Leeds provides students with access to a thriving city with diverse cultural and professional opportunities.",Main Campus,
UK,Queen Mary University of London,1887,Public,[Greater London],[London],info@qmul.ac.uk,www.qmul.ac.uk,38,"Undergraduate, Postgraduate",£0 - £65,Available,"£11,000 - £13,000","£20,000 - £27,000","Law, Humanities","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",4-6 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Queen Mary University of London, located in the heart of London, is known for its strong research profile and diverse academic programs. Established in 1887, it offers a wide range of undergraduate and postgraduate courses. The university emphasizes research-led teaching and provides a dynamic learning environment. With a central London location, students have access to a wealth of cultural and professional opportunities. Queen Mary is dedicated to academic excellence and offers a supportive community for students to thrive.",Main Campus,
UK,University of Sheffield,1905,Public,[South Yorkshire],[Sheffield],info@sheffield.ac.uk,www.sheffield.ac.uk,20,Undergraduate & Postgraduate,£0 - £60,Not available,"£10,000 - £12,000","£15,000 - £20,000","Engineering, Arts","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",4-6 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Sheffield, established in 1905, is a leading research university known for its high-quality teaching and diverse range of programs. Located in South Yorkshire, it offers students a vibrant academic environment with excellent career prospects and strong industry connections.",Various Campuses,
UK,Navitas University,1994,Private,[Various],[Various],info@navitas.com,www.navitas.com,19,Pathways,£0 - £60,Available,"£10,000 - £12,000","£15,000 - £20,000",Pathway Programs,"UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",4-6 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Navitas provides pathway programs designed to help international students transition to higher education. With a focus on personalized support, Navitas offers a range of academic and English language preparation courses. Their programs are designed to improve students' academic skills and ensure successful university entry. Navitas partners with universities worldwide to offer a seamless transition to degree programs. The company is dedicated to supporting students throughout their academic journey with comprehensive services and resources.",Various Campuses,
UK,Oxford International,N/A,Private,[Various],[Various],info@oxfordinternational.com,www.oxfordinternational.com,N/A,Pathway Programs,£0 - £60,Available,"£8,000 - £10,000","£10,000",Pathway Programs,"UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",4-6 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Oxford International provides pathway programs for international students aiming to improve their academic qualifications before starting university. The organization specializes in academic preparation and English language courses that cater to various student needs. With a focus on helping students succeed in their higher education goals, Oxford International offers tailored support and resources to ensure a smooth transition into academic programs. The organization collaborates with universities to enhance student outcomes and provide a supportive learning environment.",Main Campus,
UK,University of Worcester,1828,Public,[Worcestershire],[Worcester],info@worc.ac.uk,www.worcester.ac.uk,92,Undergraduate & Postgraduate,£0 - £60,Not available,"£8,000 - £10,000","£14,000 - £18,000","Business, Humanities","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",6-8 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Worcester is known for its supportive learning environment and strong focus on employability. Established in 1828, it offers a wide range of undergraduate and postgraduate programs. The university emphasizes practical experience and industry connections, preparing students for successful careers. Worcester provides a vibrant campus life with various extracurricular opportunities and a welcoming community. The university's location offers a blend of academic and cultural experiences in a historic city setting.",Main Campus,
UK,Aberystwyth University,1872,Public,[Wales],[Aberystwyth],info@aber.ac.uk,www.aber.ac.uk,84,Undergraduate & Postgraduate,£0 - £60,Not available,"£9,000 - £11,000","£14,000 - £20,000","Arts, Science","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",6-8 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Aberystwyth University, located in Wales, offers a diverse range of programs with a strong focus on research and academic excellence. Founded in 1872, it is known for its beautiful coastal campus and supportive academic environment. The university provides a range of undergraduate and postgraduate courses, emphasizing student success and personal development. Aberystwyth offers a close-knit community with excellent facilities and a commitment to providing a high-quality education. The university supports students through various financial aid options and has a welcoming international community.",Main Campus,
UK,University of Bolton,2004,Public,[Greater Manchester],[Bolton],info@bolton.ac.uk,www.bolton.ac.uk,102,Undergraduate & Postgraduate,£0 - £60,Not available,"£8,000 - £10,000","£14,000 - £20,000","Business, Health","UG: IELTS (6.5-7.0) & PG: IELTS (6.5-7.0), GMAT/GRE (for some programs)
PG: Bachelor's degree (2:1 or higher), IELTS (6.5-7.0), GMAT/GRE (for some programs)",4-6 weeks,Fixed,,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Bolton is recognized for its focus on providing high-quality education with practical experience. Established in 2004, it offers a range of programs across various disciplines. The university emphasizes student employability and provides a supportive learning environment. Bolton's location offers students access to a vibrant city life with numerous cultural and professional opportunities. The university is committed to academic excellence and provides comprehensive support to help students achieve their academic and career goals.",Main Campus,
