Country,UniversityName,Campus,CourseType,ProgramTitle,ApplicationFee,Currency,DiscountedValue,CourseFee,InTake,Duration,EnglishlanguageTest,TextBox,UniversityInterview,GreGmatRequirement,Score,AcademicRequirement,Commission,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",PG,International Fashion Marketing MA,0,GBP,0,26000,winter 2025,12-16Months,Yes,IELTS-6.5,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",PG,"Luxury Brand Management MA
",0,GBP,0,28000,winter 2025,12-16Months,Yes,IELTS-6.5,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",PG,Management and Marketing MA,0,GBP,0,26000,winter 2025,122-16Months,Yes,IELTS-6.5,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",PG,Marketing Psychology MSc,0,GBP,0,26000,winter 2025,1 Year,Yes,IELTS-6.5,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",PG,"Media and Digital Communications MA
",0,GBP,0,26000,winter 2025,1 year,Yes,IELTS-6.5,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",PG,Finance and Financial Technology MSc,0,GBP,0,26000,Winter 2025,1 Year,Yes,IELTS-6.5,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",PG,Psychology (Conversion) MSc,0,GBP,0,26000,winter 2025,1 year,Yes,IELTS-6.5,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",PG,Data Science in Business MSc,0,GBP,0,26000,winter 2025,1 Year,Yes,IELTS-6.5,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",PG,"Management and Finance MA
",0,GBP,0,26000,winter 2025,12-16Months,Yes,IELTS-6.5,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",UG,Accounting and Finance BA (Hons),0,GBP,0,17600,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",UG,Business with Marketing BA (Hons),0,GBP,0,17670,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",UG,"Fashion Management BA (Hons)
",0,GBP,0,16490,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",UG,International Business Management BA (Hons),0,GBP,0,17670,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",UG,Computer Science BSc (Hons),0,GBP,0,17720,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",UG,Media BA (Hons),0,GBP,0,16490,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",UG,Cyber Security BSc (Hons),0,GBP,0,17720,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",UG,"Law LLB (Hons)
",0,GBP,0,16490,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",PG,Business Analytics MSc,0,GBP,0,16900,winter 2025,1 Year,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",PG,"Engineering Management MSc
",0,GBP,0,18960,winter 2025,1 Year,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",PG,"Communication Design MA
",0,GBP,0,18050,winter 2025,1 Year,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",PG,Fashion and Textiles MA,0,GBP,0,18050,winter 2025,1 Year,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,,PG,Fine Art MA,0,GBP,0,18050,winter 2025,1 Year,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,,PG,"Product Design MA
",0,GBP,0,18050,winter 2025,1 Year,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",PG,Business and Management MSc,0,GBP,0,18500,winter 2025,1 Year,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",PG,"Business with Financial Management MSc
",0,GBP,0,18500,winter 2025,1 Year,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",PG,"Business with HR Management MSc
",0,GBP,0,18500,winter 2025,1 Year-16months,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",PG,"Law and International Law LLM
",0,GBP,0,15540,winter 2025,1 Year-16months,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",PG,Human Resource Management MSc,0,GBP,0,15450,winter 2025,1 year,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Robert Gordon University,"Aberdeen, Scotland",PG,Master of Business Administration MBA,0,GBP,0,19820,winter 2025,1 year,Yes,"IELTS-6.5,TOEFL-88,PTE-61",Yes,0,0," applicants from different educational backgrounds or grading systems may need to provide additional documentation or meet particular academic standards. 
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",UG,BA (Honours) Accounting and Economics,0,GBP,0,16655,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-79,PTE-52",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",UG,BA (Honours) Accounting and Finance,0,GBP,0,16655,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-79,PTE-52",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",UG,BA (Honours) Animation,0,GBP,0,16655,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-79,PTE-52",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",UG,"BA (Honours) Business and Enterprise Management (2 year top-up)
",0,GBP,0,14415,winter 20225,4 years,Yes,"IELTS-6.0,TOEFL-79,PTE-52",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",UG,BA (Honours) Digital Marketing,0,GBP,0,16655,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-79,PTE-52",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",UG,"BA (Honours) Education with Psychology and Counselling
",0,GBP,0,16655,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-79,PTE-52",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",UG,"BA (Honours) Education with Psychology and Counselling
",0,GBP,0,17155,winter 2025,4 years,Yes,"IELTS-6.0,TOEFL-79,PTE-52",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",UG,"BEng (Honours) Civil Engineering (1 year top-up)
",0,GBP,0,17155,winter 2025,1 year ,Yes,"IELTS-6.0,TOEFL-79,PTE-52",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,MSc Healthcare Analytics and Artificial Intelligence,0,GBP,0,16385,winter 2025,1 year,Yes,"IELTS-6.0,TOEFL-79,PTE-53",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,LLM Applied Human Rights,0,GBP,0,17205,winter 2025,1year-20Months,Yes,"IELTS-6.0,TOEFL-79,PTE-54",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,"MSc Cancer Biology
",0,GBP,0,17205,winter 2025,1 year,Yes,"IELTS-6.0,TOEFL-79,PTE-55",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,MA Arts and Cultural Management,0,GBP,0,14895,winter 2025,2 years,Yes,"IELTS-6.0,TOEFL-79,PTE-56",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,MA Design (Fashion),0,GBP,0,17205,winter 2025 ,1 year,Yes,"IELTS-6.0,TOEFL-79,PTE-57",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,MA Digital Media Management,0,GBP,0,17205,winter 2025,1 year,Yes,"IELTS-6.0,TOEFL-79,PTE-58",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,MA International Journalism,0,GBP,0,16385,winter 2025,1 year,Yes,"IELTS-6.0,TOEFL-79,PTE-59",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,MSc Accounting and Finance,0,GBP,0,17205,winter 2025,1 year,Yes,"IELTS-6.0,TOEFL-79,PTE-60",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,"MSc Advanced Engineering and Management
",0,GBP,0,17205,winter 2025,1 year,Yes,"IELTS-6.0,TOEFL-79,PTE-61",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,"MSc Analytical Chemistry
",0,GBP,0,17205,winter 2025,1 year,Yes,"IELTS-6.0,TOEFL-79,PTE-61",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,MSc Big Data Analytics,0,GBP,0,17205,winter 2025,1 year,Yes,"IELTS-6.0,TOEFL-79,PTE-61",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,Sheffield Hallam University,"South Yorkshire,England",PG,"MSc Branding and Consumer Behaviour
",0,GBP,0,13905,winter 2025,1 year,Yes,"IELTS-6.0,TOEFL-79,PTE-61",Yes,0,0," Qualifications comparable to the UK's General Certificate of Secondary Education (GCSE) or A-levels, with an emphasis on relevant subjects aligned with the chosen course of study.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",UG,"BA Social Anthropology
",0,GBP,0,21990,winter 2025,3 Years,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",UG,"BSc Politics, Philosophy and Economics",0,GBP,0,21900,winter 2025,3 Years,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",UG,BSc Accounting and Finance,0,GBP,0,21990,winter 2025,3 Years,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",UG,BA Global Development,0,GBP,0,21990,winter 2025,3 Years,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",UG,LLB Single Honours,0,GBP,0,21990,winter 2025,3 Years,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",UG,"BA International Relations
",0,GBP,0,21990,winter 2025,3 Years,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",UG,BSc Management,0,GBP,0,21990,winter 2025,3 Years,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",UG,BA Global Development,0,GBP,0,21990,winter 2025,3 Years,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,LLM Master of Laws,0,GBP,0,25740,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,MA History of Art and Archaeology,0,GBP,0,25320,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,MSc Economics,0,GBP,0,25320,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,"MSc Economic Policy
",0,GBP,0,25320,winter2025 ,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,MA Comparative Literature,0,GBP,0,25320,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,MSc Development Economics,0,GBP,0,25320,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,MA History of Art and Archaeology,0,GBP,0,25320,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,LLM Environmental Law and Sustainable Development,0,GBP,0,25740,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,"MSc Environment, Politics and Development",0,GBP,0,25320,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,MSc Accounting and Finance,0,GBP,0,24750,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,"MA Medical Anthropology and Mental Health
",0,GBP,0,25350,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,SOAS University of London," London, England",PG,"MA Human Rights Law
",0,GBP,0,25740,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-95,PTE-95",Yes,0,0,"The degree programme pages list A-level entry requirements, which vary from programme to programme. In addition to A levels, university accept a wide range of alternative UK and International qualifications.
",,,,,,,,,,,,
UK,Solent University,Southampton,UG,"BSc (Hons) Business Management with Foundation Year
",20,GBP,0,14000,winter 2025,4 years,yes,"IELTS-6.0,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,UG,"BSc (Hons) Business Management with Marketing
",20,GBP,0,16125,winter 2025,3 Years,yes,"IELTS-6.0,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,UG,"BSc (Hons) International Construction, Design and Sustainability (Top-up)",20,GBP,0,16125,winter 2025,1 year,yes,"IELTS-6.0,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,UG,BSc (Hons) Computer Networks Engineering with Foundation Year,20,GBP,0,14000,winter 2025,4 years,yes,"IELTS-6.0,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,UG,BA (Hons) Animation,20,GBP,0,16125,winter 2025,4 years,yes,"IELTS-6.0,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,UG,BSc (Hons) Accountancy and Finance,20,GBP,0,16125,winter 2025,3 Years,yes,"IELTS-6.0,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,UG,BSc (Hons) Software Engineering with Foundation Year,20,GBP,0,14000,winter 2025,4 years,yes,"IELTS-6.0,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,UG,"BSc (Hons) International Business Management
",20,GBP,0,16125,winter 2025,3 Years,yes,"IELTS-6.0,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,PG,LLM Intellectual Property Law and Professional Legal Practice,20,GBP,0,16540,winter 2025 ,1 year,yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,PG,MSc Computer Engineering with placement,20,GBP,0,17065,winter 2025,2 years,yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,PG,MA Visual Communication,20,GBP,0,16540,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,PG,MSc Computer Engineering,20,GBP,0,17065,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,PG,MSc Cyber Security Engineering,20,GBP,0,17065,winter2025,1 year,yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,PG,MSc Financial Management,20,GBP,0,17065,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,PG,MA Social Work,20,GBP,0,16540,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,PG,"LLM Commercial Law and Professional Legal Practice
",20,GBP,0,16540,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,PG,"MSc Digital Design
",20,GBP,0,17065,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,PG,MSc Applied AI and Data Science,20,GBP,0,17065,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
